,0,scores
958,study_yr_study_yr_0_side_R_source_TVU_VISIT_1_sbcd_3,
959,source_study_yr_0_side_R_source_TVU_VISIT_1_sbcd_3,
967,build_cancers_study_yr_0_side_R_source_TVU_VISIT_1_sbcd_3,
968,build_incidence_cutoff_study_yr_0_side_R_source_TVU_VISIT_1_sbcd_3,
969,VISIT_study_yr_0_side_R_source_TVU_VISIT_2_sbcd_1,
970,side_study_yr_0_side_R_source_TVU_VISIT_2_sbcd_1,
971,sbcd_study_yr_0_side_R_source_TVU_VISIT_2_sbcd_1,
972,study_yr_study_yr_0_side_R_source_TVU_VISIT_2_sbcd_1,
973,source_study_yr_0_side_R_source_TVU_VISIT_2_sbcd_1,
981,build_cancers_study_yr_0_side_R_source_TVU_VISIT_2_sbcd_1,
982,build_incidence_cutoff_study_yr_0_side_R_source_TVU_VISIT_2_sbcd_1,
983,VISIT_study_yr_0_side_R_source_TVU_VISIT_2_sbcd_2,
984,side_study_yr_0_side_R_source_TVU_VISIT_2_sbcd_2,
985,sbcd_study_yr_0_side_R_source_TVU_VISIT_2_sbcd_2,
986,study_yr_study_yr_0_side_R_source_TVU_VISIT_2_sbcd_2,
987,source_study_yr_0_side_R_source_TVU_VISIT_2_sbcd_2,
995,build_cancers_study_yr_0_side_R_source_TVU_VISIT_2_sbcd_2,
996,build_incidence_cutoff_study_yr_0_side_R_source_TVU_VISIT_2_sbcd_2,
997,VISIT_study_yr_0_side_R_source_TVU_VISIT_3_sbcd_1,
998,side_study_yr_0_side_R_source_TVU_VISIT_3_sbcd_1,
999,sbcd_study_yr_0_side_R_source_TVU_VISIT_3_sbcd_1,
1000,study_yr_study_yr_0_side_R_source_TVU_VISIT_3_sbcd_1,
1001,source_study_yr_0_side_R_source_TVU_VISIT_3_sbcd_1,
1002,solid_study_yr_0_side_R_source_TVU_VISIT_3_sbcd_1,
1003,sepst_study_yr_0_side_R_source_TVU_VISIT_3_sbcd_1,
1004,cyst_study_yr_0_side_R_source_TVU_VISIT_3_sbcd_1,
1005,cystw_study_yr_0_side_R_source_TVU_VISIT_3_sbcd_1,
1006,echo_study_yr_0_side_R_source_TVU_VISIT_3_sbcd_1,
1009,build_cancers_study_yr_0_side_R_source_TVU_VISIT_3_sbcd_1,
1010,build_incidence_cutoff_study_yr_0_side_R_source_TVU_VISIT_3_sbcd_1,
1011,VISIT_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_1,
1012,side_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_1,
1013,sbcd_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_1,
1014,study_yr_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_1,
1015,source_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_1,
1023,build_cancers_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_1,
1024,build_incidence_cutoff_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_1,
1025,VISIT_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_2,
1026,side_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_2,
1027,sbcd_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_2,
1028,study_yr_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_2,
1029,source_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_2,
1030,solid_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_2,
1031,sepst_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_2,
1032,cyst_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_2,
1033,cystw_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_2,
1034,echo_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_2,
1037,build_cancers_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_2,
1038,build_incidence_cutoff_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_2,
1039,VISIT_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_3,
1040,side_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_3,
1041,sbcd_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_3,
1042,study_yr_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_3,
1043,source_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_3,
1044,solid_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_3,
1045,sepst_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_3,
1046,cyst_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_3,
1047,cystw_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_3,
1051,build_cancers_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_3,
1052,build_incidence_cutoff_study_yr_1_side_L_source_TVQ_VISIT_1_sbcd_3,
1053,VISIT_study_yr_1_side_L_source_TVQ_VISIT_2_sbcd_1,
1054,side_study_yr_1_side_L_source_TVQ_VISIT_2_sbcd_1,
1055,sbcd_study_yr_1_side_L_source_TVQ_VISIT_2_sbcd_1,
1056,study_yr_study_yr_1_side_L_source_TVQ_VISIT_2_sbcd_1,
1057,source_study_yr_1_side_L_source_TVQ_VISIT_2_sbcd_1,
1058,solid_study_yr_1_side_L_source_TVQ_VISIT_2_sbcd_1,
1059,sepst_study_yr_1_side_L_source_TVQ_VISIT_2_sbcd_1,
1060,cyst_study_yr_1_side_L_source_TVQ_VISIT_2_sbcd_1,
1061,cystw_study_yr_1_side_L_source_TVQ_VISIT_2_sbcd_1,
1062,echo_study_yr_1_side_L_source_TVQ_VISIT_2_sbcd_1,
1065,build_cancers_study_yr_1_side_L_source_TVQ_VISIT_2_sbcd_1,
1066,build_incidence_cutoff_study_yr_1_side_L_source_TVQ_VISIT_2_sbcd_1,
1067,VISIT_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_1,
1068,side_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_1,
1069,sbcd_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_1,
1070,study_yr_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_1,
1071,source_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_1,
1079,build_cancers_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_1,
1080,build_incidence_cutoff_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_1,
1081,VISIT_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_2,
1082,side_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_2,
1083,sbcd_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_2,
1084,study_yr_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_2,
1085,source_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_2,
1093,build_cancers_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_2,
1094,build_incidence_cutoff_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_2,
1095,VISIT_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_3,
1096,side_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_3,
1097,sbcd_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_3,
1098,study_yr_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_3,
1099,source_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_3,
1107,build_cancers_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_3,
1108,build_incidence_cutoff_study_yr_1_side_L_source_TVU_VISIT_1_sbcd_3,
1109,VISIT_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_1,
1110,side_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_1,
1111,sbcd_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_1,
1112,study_yr_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_1,
1113,source_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_1,
1115,sepst_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_1,
1117,cystw_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_1,
1121,build_cancers_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_1,
1122,build_incidence_cutoff_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_1,
1123,VISIT_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_2,
1124,side_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_2,
1125,sbcd_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_2,
1126,study_yr_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_2,
1127,source_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_2,
1128,solid_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_2,
1129,sepst_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_2,
1130,cyst_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_2,
1131,cystw_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_2,
1132,echo_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_2,
1135,build_cancers_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_2,
1136,build_incidence_cutoff_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_2,
1137,VISIT_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_3,
1138,side_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_3,
1139,sbcd_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_3,
1140,study_yr_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_3,
1141,source_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_3,
1142,solid_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_3,
1143,sepst_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_3,
1144,cyst_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_3,
1145,cystw_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_3,
1146,echo_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_3,
1149,build_cancers_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_3,
1150,build_incidence_cutoff_study_yr_1_side_L_source_TVU_VISIT_2_sbcd_3,
1151,VISIT_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_1,
1152,side_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_1,
1153,sbcd_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_1,
1154,study_yr_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_1,
1155,source_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_1,
1163,build_cancers_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_1,
1164,build_incidence_cutoff_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_1,
1165,VISIT_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_2,
1166,side_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_2,
1167,sbcd_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_2,
1168,study_yr_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_2,
1169,source_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_2,
1173,cystw_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_2,
1177,build_cancers_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_2,
1178,build_incidence_cutoff_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_2,
1179,VISIT_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_3,
1180,side_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_3,
1181,sbcd_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_3,
1182,study_yr_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_3,
1183,source_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_3,
1191,build_cancers_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_3,
1192,build_incidence_cutoff_study_yr_1_side_R_source_TVQ_VISIT_1_sbcd_3,
1193,VISIT_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_1,
1194,side_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_1,
1195,sbcd_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_1,
1196,study_yr_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_1,
1197,source_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_1,
1205,build_cancers_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_1,
1206,build_incidence_cutoff_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_1,
1207,VISIT_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_2,
1208,side_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_2,
1209,sbcd_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_2,
1210,study_yr_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_2,
1211,source_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_2,
1219,build_cancers_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_2,
1220,build_incidence_cutoff_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_2,
1221,VISIT_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_3,
1222,side_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_3,
1223,sbcd_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_3,
1224,study_yr_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_3,
1225,source_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_3,
1233,build_cancers_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_3,
1234,build_incidence_cutoff_study_yr_1_side_R_source_TVU_VISIT_1_sbcd_3,
1235,VISIT_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_1,
1236,side_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_1,
1237,sbcd_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_1,
1238,study_yr_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_1,
1239,source_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_1,
1240,solid_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_1,
1243,cystw_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_1,
1247,build_cancers_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_1,
1248,build_incidence_cutoff_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_1,
1249,VISIT_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_2,
1250,side_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_2,
1251,sbcd_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_2,
1252,study_yr_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_2,
1253,source_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_2,
1254,solid_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_2,
1255,sepst_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_2,
1256,cyst_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_2,
1257,cystw_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_2,
1258,echo_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_2,
1261,build_cancers_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_2,
1262,build_incidence_cutoff_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_2,
1263,VISIT_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_3,
1264,side_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_3,
1265,sbcd_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_3,
1266,study_yr_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_3,
1267,source_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_3,
1268,solid_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_3,
1269,sepst_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_3,
1270,cyst_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_3,
1271,cystw_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_3,
1272,echo_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_3,
1275,build_cancers_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_3,
1276,build_incidence_cutoff_study_yr_1_side_R_source_TVU_VISIT_2_sbcd_3,
1277,VISIT_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_1,
1278,side_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_1,
1279,sbcd_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_1,
1280,study_yr_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_1,
1281,source_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_1,
1289,build_cancers_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_1,
1290,build_incidence_cutoff_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_1,
1291,VISIT_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_2,
1292,side_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_2,
1293,sbcd_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_2,
1294,study_yr_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_2,
1295,source_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_2,
1303,build_cancers_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_2,
1304,build_incidence_cutoff_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_2,
1305,VISIT_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_3,
1306,side_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_3,
1307,sbcd_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_3,
1308,study_yr_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_3,
1309,source_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_3,
1310,solid_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_3,
1311,sepst_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_3,
1312,cyst_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_3,
1313,cystw_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_3,
1314,echo_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_3,
1317,build_cancers_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_3,
1318,build_incidence_cutoff_study_yr_2_side_L_source_TVQ_VISIT_1_sbcd_3,
1319,VISIT_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_1,
1320,side_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_1,
1321,sbcd_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_1,
1322,study_yr_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_1,
1323,source_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_1,
1324,solid_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_1,
1325,sepst_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_1,
1326,cyst_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_1,
1327,cystw_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_1,
1331,build_cancers_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_1,
1332,build_incidence_cutoff_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_1,
1333,VISIT_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_2,
1334,side_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_2,
1335,sbcd_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_2,
1336,study_yr_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_2,
1337,source_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_2,
1338,solid_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_2,
1339,sepst_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_2,
1340,cyst_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_2,
1341,cystw_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_2,
1342,echo_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_2,
1345,build_cancers_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_2,
1346,build_incidence_cutoff_study_yr_2_side_L_source_TVQ_VISIT_2_sbcd_2,
1347,VISIT_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_1,
1348,side_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_1,
1349,sbcd_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_1,
1350,study_yr_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_1,
1351,source_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_1,
1359,build_cancers_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_1,
1360,build_incidence_cutoff_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_1,
1361,VISIT_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_2,
1362,side_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_2,
1363,sbcd_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_2,
1364,study_yr_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_2,
1365,source_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_2,
1373,build_cancers_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_2,
1374,build_incidence_cutoff_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_2,
1375,VISIT_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_3,
1376,side_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_3,
1377,sbcd_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_3,
1378,study_yr_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_3,
1379,source_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_3,
1387,build_cancers_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_3,
1388,build_incidence_cutoff_study_yr_2_side_L_source_TVU_VISIT_1_sbcd_3,
1389,VISIT_study_yr_2_side_L_source_TVU_VISIT_2_sbcd_1,
1390,side_study_yr_2_side_L_source_TVU_VISIT_2_sbcd_1,
1391,sbcd_study_yr_2_side_L_source_TVU_VISIT_2_sbcd_1,
1392,study_yr_study_yr_2_side_L_source_TVU_VISIT_2_sbcd_1,
1393,source_study_yr_2_side_L_source_TVU_VISIT_2_sbcd_1,
1401,build_cancers_study_yr_2_side_L_source_TVU_VISIT_2_sbcd_1,
1402,build_incidence_cutoff_study_yr_2_side_L_source_TVU_VISIT_2_sbcd_1,
1403,VISIT_study_yr_2_side_L_source_TVU_VISIT_2_sbcd_2,
1404,side_study_yr_2_side_L_source_TVU_VISIT_2_sbcd_2,
1405,sbcd_study_yr_2_side_L_source_TVU_VISIT_2_sbcd_2,
1406,study_yr_study_yr_2_side_L_source_TVU_VISIT_2_sbcd_2,
1407,source_study_yr_2_side_L_source_TVU_VISIT_2_sbcd_2,
1415,build_cancers_study_yr_2_side_L_source_TVU_VISIT_2_sbcd_2,
1416,build_incidence_cutoff_study_yr_2_side_L_source_TVU_VISIT_2_sbcd_2,
1417,VISIT_study_yr_2_side_L_source_TVU_VISIT_3_sbcd_1,
1418,side_study_yr_2_side_L_source_TVU_VISIT_3_sbcd_1,
1419,sbcd_study_yr_2_side_L_source_TVU_VISIT_3_sbcd_1,
1420,study_yr_study_yr_2_side_L_source_TVU_VISIT_3_sbcd_1,
1421,source_study_yr_2_side_L_source_TVU_VISIT_3_sbcd_1,
1422,solid_study_yr_2_side_L_source_TVU_VISIT_3_sbcd_1,
1423,sepst_study_yr_2_side_L_source_TVU_VISIT_3_sbcd_1,
1424,cyst_study_yr_2_side_L_source_TVU_VISIT_3_sbcd_1,
1425,cystw_study_yr_2_side_L_source_TVU_VISIT_3_sbcd_1,
1426,echo_study_yr_2_side_L_source_TVU_VISIT_3_sbcd_1,
1429,build_cancers_study_yr_2_side_L_source_TVU_VISIT_3_sbcd_1,
1430,build_incidence_cutoff_study_yr_2_side_L_source_TVU_VISIT_3_sbcd_1,
1431,VISIT_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_1,
1432,side_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_1,
1433,sbcd_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_1,
1434,study_yr_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_1,
1435,source_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_1,
1443,build_cancers_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_1,
1444,build_incidence_cutoff_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_1,
1445,VISIT_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_2,
1446,side_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_2,
1447,sbcd_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_2,
1448,study_yr_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_2,
1449,source_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_2,
1457,build_cancers_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_2,
1458,build_incidence_cutoff_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_2,
1459,VISIT_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_3,
1460,side_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_3,
1461,sbcd_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_3,
1462,study_yr_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_3,
1463,source_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_3,
1464,solid_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_3,
1466,cyst_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_3,
1467,cystw_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_3,
1471,build_cancers_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_3,
1472,build_incidence_cutoff_study_yr_2_side_R_source_TVQ_VISIT_1_sbcd_3,
1473,VISIT_study_yr_2_side_R_source_TVQ_VISIT_2_sbcd_1,
1474,side_study_yr_2_side_R_source_TVQ_VISIT_2_sbcd_1,
1475,sbcd_study_yr_2_side_R_source_TVQ_VISIT_2_sbcd_1,
1476,study_yr_study_yr_2_side_R_source_TVQ_VISIT_2_sbcd_1,
1477,source_study_yr_2_side_R_source_TVQ_VISIT_2_sbcd_1,
1478,solid_study_yr_2_side_R_source_TVQ_VISIT_2_sbcd_1,
1480,cyst_study_yr_2_side_R_source_TVQ_VISIT_2_sbcd_1,
1481,cystw_study_yr_2_side_R_source_TVQ_VISIT_2_sbcd_1,
1482,echo_study_yr_2_side_R_source_TVQ_VISIT_2_sbcd_1,
1485,build_cancers_study_yr_2_side_R_source_TVQ_VISIT_2_sbcd_1,
1486,build_incidence_cutoff_study_yr_2_side_R_source_TVQ_VISIT_2_sbcd_1,
1487,VISIT_study_yr_2_side_R_source_TVU_VISIT_1_sbcd_1,
1488,side_study_yr_2_side_R_source_TVU_VISIT_1_sbcd_1,
1489,sbcd_study_yr_2_side_R_source_TVU_VISIT_1_sbcd_1,
1490,study_yr_study_yr_2_side_R_source_TVU_VISIT_1_sbcd_1,
1491,source_study_yr_2_side_R_source_TVU_VISIT_1_sbcd_1,
1499,build_cancers_study_yr_2_side_R_source_TVU_VISIT_1_sbcd_1,
1500,build_incidence_cutoff_study_yr_2_side_R_source_TVU_VISIT_1_sbcd_1,
1501,VISIT_study_yr_2_side_R_source_TVU_VISIT_1_sbcd_2,
1502,side_study_yr_2_side_R_source_TVU_VISIT_1_sbcd_2,
1503,sbcd_study_yr_2_side_R_source_TVU_VISIT_1_sbcd_2,
1504,study_yr_study_yr_2_side_R_source_TVU_VISIT_1_sbcd_2,
1505,source_study_yr_2_side_R_source_TVU_VISIT_1_sbcd_2,
1513,build_cancers_study_yr_2_side_R_source_TVU_VISIT_1_sbcd_2,
1514,build_incidence_cutoff_study_yr_2_side_R_source_TVU_VISIT_1_sbcd_2,
1515,VISIT_study_yr_2_side_R_source_TVU_VISIT_1_sbcd_3,
